carat,cut,color,clarity,depth,table,price,x,y,z,L/W,color_scale,grams,ppg,clarity_scale,cut_scale
0.33,Ideal,G,VVS2,61.7,56.0,965,4.46,4.42,2.74,1.009049773755656,4,0.066,14621.21212121212,3,5
0.41,Good,J,VS1,63.7,56.0,647,4.68,4.71,2.99,0.9936305732484076,7,0.082,7890.243902439024,4,2
0.7,Good,G,VS2,63.8,55.0,2496,5.66,5.59,3.59,1.0125223613595706,4,0.13999999999999999,17828.57142857143,5,2
0.25,Very Good,F,VVS2,61.0,58.0,575,4.02,4.05,2.46,0.9925925925925926,3,0.05,11500.0,3,3
0.52,Very Good,I,VS1,61.5,56.3,1262,5.16,5.19,3.18,0.9942196531791907,6,0.10400000000000001,12134.615384615383,4,3
1.0,Premium,F,SI1,62.2,58.0,4586,6.39,6.35,3.96,1.0062992125984251,3,0.2,22930.0,6,4
0.41,Premium,H,SI1,61.7,60.0,876,4.75,4.71,2.92,1.0084925690021231,5,0.082,10682.926829268292,6,4
0.31,Premium,E,SI1,62.7,58.0,471,4.32,4.35,2.72,0.9931034482758622,2,0.062,7596.774193548387,6,4
0.3,Premium,H,SI1,62.2,60.0,540,4.28,4.24,2.65,1.009433962264151,5,0.06,9000.0,6,4
0.36,Ideal,D,SI1,62.7,57.0,851,4.59,4.54,2.86,1.0110132158590308,1,0.072,11819.444444444445,6,5
0.32,Very Good,G,VVS2,61.5,54.0,672,4.4,4.42,2.71,0.9954751131221721,4,0.064,10500.0,3,3
0.61,Ideal,F,SI1,61.4,56.0,1681,5.46,5.42,3.34,1.007380073800738,3,0.122,13778.688524590165,6,5
0.32,Premium,G,VS2,62.6,59.0,720,4.36,4.33,2.72,1.0069284064665127,4,0.064,11250.0,5,4
0.36,Very Good,H,VVS2,61.3,55.0,668,4.58,4.64,2.81,0.9870689655172414,5,0.072,9277.77777777778,3,3
0.53,Ideal,E,SI1,61.2,54.0,1303,5.21,5.25,3.2,0.9923809523809524,2,0.10600000000000001,12292.452830188678,6,5
0.52,Very Good,E,VS2,62.5,58.0,1653,5.13,5.18,3.22,0.9903474903474904,2,0.10400000000000001,15894.230769230768,5,3
0.59,Premium,G,VS2,61.1,57.0,1789,5.43,5.4,3.31,1.0055555555555555,4,0.118,15161.016949152543,5,4
0.42,Ideal,H,SI2,62.0,54.0,625,4.81,4.83,2.99,0.9958592132505175,5,0.084,7440.47619047619,7,5
0.4,Ideal,F,VVS1,62.3,54.0,1168,4.75,4.78,2.97,0.9937238493723849,3,0.08000000000000002,14599.999999999996,2,5
0.73,Very Good,F,SI1,60.4,57.0,2549,5.86,5.89,3.55,0.9949066213921902,3,0.146,17458.904109589042,6,3
0.58,Very Good,E,SI2,63.1,58.0,1234,5.29,5.32,3.35,0.994360902255639,2,0.11599999999999999,10637.931034482759,7,3
0.46,Ideal,H,SI1,61.1,55.0,1130,4.97,5.01,3.05,0.9920159680638723,5,0.09200000000000001,12282.608695652172,6,5
2.0,Very Good,J,SI1,63.3,59.0,11189,7.95,7.89,5.01,1.0076045627376427,7,0.4,27972.5,6,3
0.9,Premium,G,VS2,62.8,58.0,4137,6.14,6.09,3.84,1.0082101806239736,4,0.18000000000000002,22983.333333333332,5,4
0.7,Ideal,H,VVS2,60.9,56.0,3325,5.76,5.79,3.52,0.9948186528497409,5,0.13999999999999999,23750.000000000004,3,5
0.31,Ideal,E,SI2,61.7,56.0,558,4.4,4.35,2.7,1.0114942528735633,2,0.062,9000.0,7,5
1.06,Very Good,F,SI1,62.5,58.0,4721,6.46,6.5,4.05,0.9938461538461538,3,0.21200000000000002,22268.8679245283,6,3
0.41,Ideal,E,VS1,60.8,56.0,1154,4.84,4.8,2.93,1.0083333333333333,2,0.082,14073.170731707316,4,5
0.75,Ideal,E,VS2,60.2,57.0,3136,5.93,5.9,3.56,1.0050847457627117,2,0.15000000000000002,20906.666666666664,5,5
1.24,Ideal,H,SI2,62.0,56.0,5797,6.87,6.9,4.27,0.9956521739130434,5,0.248,23375.0,7,5
0.51,Ideal,G,VS1,62.2,55.0,1781,5.14,5.11,3.19,1.0058708414872797,4,0.10200000000000001,17460.78431372549,4,5
0.25,Premium,E,VS1,61.5,60.0,558,4.04,4.02,2.48,1.0049751243781095,2,0.05,11160.0,4,4
0.3,Premium,G,VS1,61.3,58.0,776,4.33,4.29,2.64,1.0093240093240092,4,0.06,12933.333333333334,4,4
1.25,Ideal,H,SI2,62.7,56.0,5670,6.92,6.87,4.32,1.007278020378457,5,0.25,22680.0,7,5
1.03,Ideal,G,VS2,59.6,57.0,6146,6.65,6.6,3.95,1.0075757575757578,4,0.20600000000000002,29834.95145631068,5,5
1.12,Premium,G,IF,61.2,58.0,9612,6.7,6.67,4.09,1.0044977511244377,4,0.22400000000000003,42910.71428571428,1,4
1.1,Ideal,E,SI2,59.4,54.0,4071,6.79,6.74,4.02,1.0074183976261126,2,0.22000000000000003,18504.545454545452,7,5
0.96,Premium,G,SI1,62.0,57.0,3355,6.34,6.31,3.92,1.0047543581616483,4,0.192,17473.958333333332,6,4
1.7,Ideal,H,SI2,62.1,57.0,7273,7.68,7.63,4.75,1.0065530799475753,5,0.34,21391.176470588234,7,5
0.38,Very Good,H,VS2,63.0,56.0,700,4.57,4.61,2.89,0.9913232104121475,5,0.07600000000000001,9210.526315789471,5,3
0.32,Ideal,H,VVS1,61.6,55.0,936,4.43,4.4,2.72,1.0068181818181816,5,0.064,14625.0,2,5
0.33,Ideal,G,VS1,62.1,56.0,854,4.42,4.4,2.74,1.0045454545454544,4,0.066,12939.393939393938,4,5
0.54,Good,E,VS2,60.2,61.0,1771,5.27,5.32,3.19,0.9906015037593984,2,0.10800000000000001,16398.148148148146,5,2
0.7,Ideal,F,VS1,61.2,54.0,2940,5.92,5.64,3.54,1.049645390070922,3,0.13999999999999999,21000.000000000004,4,5
1.09,Ideal,F,SI1,62.5,57.0,5527,6.59,6.54,4.1,1.007645259938838,3,0.21800000000000003,25353.21100917431,6,5
0.32,Premium,G,VVS2,61.7,59.0,730,4.37,4.41,2.71,0.9909297052154195,4,0.064,11406.25,3,4
0.7,Premium,G,VS2,61.8,60.0,2479,5.66,5.63,3.49,1.005328596802842,4,0.13999999999999999,17707.14285714286,5,4
0.78,Ideal,J,VS1,61.9,57.0,2365,5.88,5.91,3.65,0.9949238578680203,7,0.15600000000000003,15160.256410256408,4,5
0.77,Ideal,H,VVS2,61.3,56.0,3707,5.91,5.94,3.63,0.9949494949494949,5,0.15400000000000003,24071.42857142857,3,5
1.07,Ideal,J,VS2,61.6,56.3,4602,6.55,6.59,4.04,0.9939301972685888,7,0.21400000000000002,21504.67289719626,5,5
0.55,Ideal,I,VVS1,62.7,57.0,1712,5.23,5.17,3.26,1.011605415860735,6,0.11000000000000001,15563.636363636362,2,5
1.01,Premium,J,SI2,63.0,60.0,3421,6.38,6.31,4.0,1.0110935023771792,7,0.202,16935.643564356433,7,4
0.3,Ideal,E,VS2,61.5,55.0,658,4.29,4.33,2.65,0.9907621247113164,2,0.06,10966.666666666668,5,5
0.91,Good,E,SI2,63.9,61.0,3538,6.03,6.09,3.87,0.9901477832512315,2,0.18200000000000002,19439.56043956044,7,2
0.3,Ideal,F,VS2,60.3,57.0,568,4.34,4.39,2.63,0.9886104783599089,3,0.06,9466.666666666668,5,5
0.4,Ideal,I,SI1,62.3,55.0,624,4.72,4.75,2.95,0.9936842105263157,6,0.08000000000000002,7799.999999999998,6,5
1.03,Premium,H,SI1,61.9,58.0,4932,6.49,6.43,4.0,1.0093312597200623,5,0.20600000000000002,23941.747572815533,6,4
1.21,Ideal,H,SI2,62.1,58.0,6347,6.78,6.84,4.23,0.9912280701754387,5,0.242,26227.272727272728,7,5
0.57,Ideal,G,VS2,61.6,57.0,1608,5.32,5.36,3.29,0.9925373134328358,4,0.11399999999999999,14105.263157894738,5,5
0.9,Ideal,I,SI2,62.0,56.0,3001,6.16,6.2,3.83,0.9935483870967742,6,0.18000000000000002,16672.22222222222,7,5
0.78,Ideal,D,SI1,62.4,57.0,3035,5.87,5.89,3.67,0.9966044142614602,1,0.15600000000000003,19455.128205128203,6,5
0.72,Premium,E,SI1,62.1,58.0,2831,5.73,5.76,3.57,0.9947916666666667,2,0.144,19659.722222222223,6,4
0.46,Very Good,E,VS2,59.8,59.6,1267,5.07,5.14,3.05,0.9863813229571986,2,0.09200000000000001,13771.73913043478,5,3
0.32,Premium,G,VS1,61.4,58.0,828,4.4,4.36,2.69,1.0091743119266054,4,0.064,12937.5,4,4
0.82,Premium,H,SI1,59.9,57.0,2721,6.11,6.07,3.65,1.0065897858319606,5,0.164,16591.463414634145,6,4
1.02,Very Good,H,SI1,64.4,59.0,5047,6.24,6.36,4.06,0.9811320754716981,5,0.20400000000000001,24740.19607843137,6,3
0.31,Premium,E,VS2,60.3,58.0,872,4.42,4.37,2.65,1.0114416475972539,2,0.062,14064.516129032258,5,4
1.2,Ideal,H,SI2,61.0,57.0,5610,6.84,6.9,4.19,0.9913043478260869,5,0.24,23375.0,7,5
1.51,Very Good,H,SI2,60.4,59.0,7723,7.27,7.3,4.4,0.9958904109589041,5,0.30200000000000005,25572.8476821192,7,3
0.32,Very Good,I,VVS1,63.0,58.0,589,4.32,4.38,2.74,0.9863013698630138,6,0.064,9203.125,2,3
1.5,Premium,G,SI2,60.7,58.0,8316,7.39,7.33,4.47,1.0081855388813097,4,0.30000000000000004,27719.999999999996,7,4
0.94,Very Good,H,SI2,62.7,61.0,3624,6.21,6.24,3.9,0.9951923076923076,5,0.188,19276.59574468085,7,3
0.4,Good,G,VS2,59.6,63.0,816,4.77,4.81,2.85,0.9916839916839917,4,0.08000000000000002,10199.999999999998,5,2
0.31,Ideal,E,VS1,61.6,56.0,734,4.35,4.38,2.69,0.9931506849315068,2,0.062,11838.709677419354,4,5
0.54,Very Good,F,VS2,60.9,55.0,1639,5.25,5.31,3.21,0.9887005649717515,3,0.10800000000000001,15175.925925925923,5,3
0.41,Ideal,D,SI2,62.3,57.0,683,4.75,4.78,2.97,0.9937238493723849,1,0.082,8329.268292682926,7,5
0.37,Ideal,F,VVS2,60.5,60.0,876,4.65,4.67,2.82,0.9957173447537474,3,0.074,11837.837837837838,3,5
0.59,Very Good,F,IF,62.8,56.0,2554,5.31,5.36,3.35,0.9906716417910446,3,0.118,21644.067796610172,1,3
0.3,Ideal,E,VVS2,62.0,55.0,721,4.31,4.34,2.68,0.9930875576036866,2,0.06,12016.666666666668,3,5
0.9,Ideal,D,SI1,62.7,56.0,4612,6.18,6.16,3.87,1.0032467532467533,1,0.18000000000000002,25622.22222222222,6,5
0.75,Very Good,E,VS1,61.5,54.0,3314,5.88,5.82,3.6,1.0103092783505154,2,0.15000000000000002,22093.33333333333,4,3
0.71,Ideal,G,SI1,59.7,60.0,2522,5.79,5.81,3.46,0.9965576592082617,4,0.142,17760.563380281692,6,5
0.9,Good,H,SI1,64.2,59.0,3290,6.05,6.01,3.87,1.0066555740432612,5,0.18000000000000002,18277.777777777777,6,2
0.41,Ideal,E,VVS1,61.5,56.0,1444,4.81,4.82,2.96,0.9979253112033194,2,0.082,17609.756097560974,2,5
0.31,Good,H,VVS2,63.4,56.0,625,4.29,4.32,2.73,0.9930555555555555,5,0.062,10080.645161290322,3,2
1.52,Ideal,I,VS2,62.1,55.0,9176,7.41,7.33,4.58,1.0109140518417463,6,0.30400000000000005,30184.210526315786,5,5
0.41,Good,G,I1,63.8,56.0,600,4.74,4.7,3.01,1.0085106382978724,4,0.082,7317.073170731707,8,2
0.3,Very Good,D,SI1,58.8,63.0,614,4.35,4.32,2.55,1.0069444444444442,1,0.06,10233.333333333334,6,3
0.72,Very Good,E,SI2,62.3,58.0,2252,5.7,5.76,3.57,0.9895833333333334,2,0.144,15638.88888888889,7,3
1.04,Ideal,H,SI2,61.1,56.0,4290,6.6,6.66,4.05,0.990990990990991,5,0.20800000000000002,20625.0,7,5
0.5,Very Good,F,VS1,61.4,58.0,1849,5.05,5.14,3.13,0.9824902723735409,3,0.1,18490.0,4,3
0.73,Ideal,D,SI1,62.4,53.0,3140,5.82,5.79,3.62,1.005181347150259,1,0.146,21506.849315068495,6,5
1.04,Very Good,H,VS2,60.4,56.0,5738,6.55,6.59,3.97,0.9939301972685888,5,0.20800000000000002,27586.538461538457,5,3
0.3,Ideal,E,SI1,61.3,56.0,640,4.34,4.37,2.67,0.9931350114416475,2,0.06,10666.666666666668,6,5
1.01,Very Good,G,VVS2,63.0,59.0,6843,6.34,6.41,4.01,0.9890795631825272,4,0.202,33876.237623762376,3,3
0.39,Very Good,E,VS2,60.4,56.0,921,4.7,4.73,2.85,0.9936575052854122,2,0.07800000000000001,11807.692307692305,5,3
0.33,Premium,G,VS1,62.3,58.0,854,4.45,4.41,2.76,1.0090702947845804,4,0.066,12939.393939393938,4,4
1.47,Premium,H,SI2,59.3,59.0,7573,7.39,7.34,4.37,1.0068119891008174,5,0.294,25758.503401360547,7,4
1.13,Very Good,I,VS1,61.7,54.0,5220,6.71,6.74,4.15,0.9955489614243324,6,0.22599999999999998,23097.345132743365,4,3
1.07,Ideal,D,VVS2,61.3,58.0,10266,6.55,6.64,4.04,0.9864457831325302,1,0.21400000000000002,47971.96261682243,3,5
0.52,Ideal,H,SI1,61.5,56.0,1206,5.16,5.21,3.19,0.9904030710172745,5,0.10400000000000001,11596.153846153846,6,5
0.7,Good,I,SI2,63.4,59.0,1699,5.66,5.57,3.56,1.0161579892280073,6,0.13999999999999999,12135.714285714286,7,2
1.0,Very Good,F,SI2,61.1,61.0,4372,6.35,6.38,3.89,0.9952978056426331,3,0.2,21860.0,7,3
0.64,Ideal,J,VVS2,62.4,57.0,1709,5.48,5.51,3.43,0.9945553539019965,7,0.128,13351.5625,3,5
1.01,Good,F,VS2,63.1,56.0,5560,6.28,6.37,3.99,0.9858712715855573,3,0.202,27524.752475247522,5,2
0.31,Ideal,E,VS2,62.0,55.0,872,4.35,4.33,2.69,1.0046189376443417,2,0.062,14064.516129032258,5,5
0.56,Very Good,D,SI1,63.1,57.0,1777,5.22,5.19,3.29,1.005780346820809,1,0.11200000000000002,15866.071428571426,6,3
0.28,Ideal,D,VS2,62.4,57.0,625,4.2,4.16,2.61,1.0096153846153846,1,0.05600000000000001,11160.714285714284,5,5
0.45,Premium,G,VVS2,61.4,61.0,1181,4.95,4.89,3.02,1.012269938650307,4,0.09000000000000001,13122.22222222222,3,4
1.19,Very Good,J,SI1,60.0,57.0,5390,6.93,6.89,4.15,1.0058055152394776,7,0.238,22647.058823529413,6,3
1.53,Premium,I,VS1,61.2,59.0,10098,7.39,7.41,4.53,0.9973009446693657,6,0.30600000000000005,32999.99999999999,4,4
0.43,Ideal,G,VVS1,61.4,57.0,1037,4.85,4.89,2.99,0.9918200408997955,4,0.08600000000000001,12058.13953488372,2,5
0.52,Ideal,E,VS1,62.6,57.0,1793,5.15,5.11,3.21,1.0078277886497065,2,0.10400000000000001,17240.384615384613,4,5
0.4,Good,E,SI1,63.6,57.0,687,4.65,4.69,2.97,0.9914712153518124,2,0.08000000000000002,8587.499999999998,6,2
0.31,Ideal,G,VS1,62.5,57.0,802,4.37,4.34,2.72,1.0069124423963134,4,0.062,12935.483870967742,4,5
0.31,Premium,F,SI1,62.7,58.0,516,4.31,4.33,2.71,0.995381062355658,3,0.062,8322.58064516129,6,4
0.37,Ideal,G,VS2,61.4,56.0,671,4.63,4.65,2.85,0.9956989247311827,4,0.074,9067.567567567568,5,5
1.13,Premium,H,SI1,62.0,58.0,5050,6.67,6.63,4.12,1.0060331825037707,5,0.22599999999999998,22345.132743362836,6,4
1.1,Fair,D,SI2,64.6,54.0,4725,6.56,6.49,4.22,1.0107858243451462,1,0.22000000000000003,21477.272727272724,7,1
0.3,Very Good,E,SI1,63.4,56.0,675,4.25,4.23,2.69,1.0047281323877069,2,0.06,11250.0,6,3
0.32,Ideal,F,IF,60.7,56.0,990,4.43,4.46,2.7,0.9932735426008968,3,0.064,15468.75,1,5
0.7,Premium,G,VS1,63.0,60.0,2838,5.64,5.57,3.53,1.0125673249551166,4,0.13999999999999999,20271.428571428572,4,4
0.71,Very Good,E,VS2,61.2,58.0,2891,5.71,5.79,3.52,0.9861830742659758,2,0.142,20359.154929577468,5,3
0.41,Ideal,E,VVS1,61.1,56.0,1608,4.8,4.82,2.94,0.9958506224066389,2,0.082,19609.756097560974,2,5
0.9,Very Good,F,SI1,63.2,56.0,4158,6.16,6.09,3.87,1.0114942528735633,3,0.18000000000000002,23099.999999999996,6,3
0.42,Premium,H,SI1,60.9,58.0,700,4.84,4.85,2.95,0.9979381443298969,5,0.084,8333.333333333332,6,4
0.82,Ideal,E,VS2,61.9,57.0,3903,6.01,5.98,3.71,1.0050167224080266,2,0.164,23798.780487804877,5,5
0.71,Ideal,D,SI2,61.0,56.0,2505,5.77,5.8,3.53,0.9948275862068965,1,0.142,17640.845070422536,7,5
0.71,Very Good,E,SI1,62.0,59.0,2573,5.69,5.76,3.55,0.9878472222222223,2,0.142,18119.718309859156,6,3
0.32,Ideal,D,VVS2,61.3,55.8,1048,4.43,4.44,2.71,0.9977477477477475,1,0.064,16375.0,3,5
1.17,Very Good,H,SI2,63.1,58.0,4455,6.72,6.64,4.22,1.0120481927710843,5,0.23399999999999999,19038.46153846154,7,3
1.01,Premium,E,SI1,62.0,58.0,4853,6.41,6.37,3.96,1.0062794348508635,2,0.202,24024.752475247522,6,4
0.55,Very Good,J,VS2,62.6,57.0,1062,5.17,5.21,3.25,0.9923224568138196,7,0.11000000000000001,9654.545454545454,5,3
0.7,Ideal,F,VS1,61.5,55.0,3319,5.73,5.75,3.53,0.9965217391304348,3,0.13999999999999999,23707.14285714286,4,5
1.51,Premium,H,SI2,62.3,62.0,7018,7.32,7.21,4.51,1.015256588072122,5,0.30200000000000005,23238.410596026486,7,4
1.51,Premium,I,VS2,60.9,60.0,9471,7.46,7.33,4.5,1.0177353342428377,6,0.30200000000000005,31360.927152317876,5,4
0.72,Good,F,VS2,61.1,60.0,2705,5.72,5.76,3.51,0.9930555555555556,3,0.144,18784.722222222223,5,2
1.06,Ideal,G,VS2,62.3,56.0,7255,6.49,6.54,4.06,0.9923547400611621,4,0.21200000000000002,34221.698113207545,5,5
0.41,Premium,I,VVS2,59.9,58.0,1061,4.87,4.81,2.9,1.0124740124740126,6,0.082,12939.024390243902,3,4
0.57,Very Good,G,VS2,63.3,56.0,1641,5.3,5.25,3.34,1.0095238095238095,4,0.11399999999999999,14394.736842105265,5,3
0.9,Good,I,SI1,63.8,57.0,2823,6.06,6.13,3.89,0.9885807504078303,6,0.18000000000000002,15683.333333333332,6,2
1.04,Ideal,H,VS1,62.2,56.6,6255,6.43,6.49,4.02,0.9907550077041601,5,0.20800000000000002,30072.115384615383,4,5
0.36,Ideal,D,VVS2,60.7,56.0,971,4.59,4.63,2.8,0.9913606911447084,1,0.072,13486.111111111111,3,5
1.22,Very Good,H,SI2,63.1,59.0,5192,6.81,6.75,4.28,1.0088888888888887,5,0.244,21278.688524590165,7,3
1.15,Premium,E,SI2,61.7,60.0,4328,6.78,6.7,4.16,1.0119402985074626,2,0.22999999999999998,18817.391304347828,7,4
1.01,Good,E,SI1,63.3,57.0,4692,6.33,6.37,4.02,0.9937205651491365,2,0.202,23227.722772277226,6,2
0.36,Very Good,H,SI1,63.0,55.0,505,4.51,4.54,2.85,0.9933920704845814,5,0.072,7013.88888888889,6,3
0.6,Very Good,D,SI1,62.2,58.0,1750,5.4,5.44,3.37,0.9926470588235294,1,0.12,14583.333333333334,6,3
1.56,Ideal,I,VS1,61.2,59.0,10399,7.43,7.5,4.57,0.9906666666666666,6,0.31200000000000006,33330.128205128196,4,5
0.31,Ideal,D,SI1,61.5,56.0,732,4.35,4.33,2.67,1.0046189376443417,1,0.062,11806.451612903225,6,5
0.97,Premium,D,SI1,62.0,60.0,4721,6.25,6.29,3.89,0.9936406995230525,1,0.194,24335.05154639175,6,4
0.27,Very Good,J,VVS2,60.8,57.0,443,4.16,4.2,2.54,0.9904761904761905,7,0.054000000000000006,8203.703703703703,3,3
1.1,Ideal,H,VS1,61.7,56.0,6630,6.61,6.65,4.09,0.9939849624060151,5,0.22000000000000003,30136.363636363632,4,5
0.34,Ideal,I,VS1,62.6,56.0,689,4.47,4.44,2.79,1.0067567567567566,6,0.068,10132.35294117647,4,5
0.7,Very Good,D,VS1,63.4,59.0,3001,5.58,5.55,3.53,1.0054054054054054,1,0.13999999999999999,21435.714285714286,4,3
0.85,Premium,G,VS2,61.0,58.0,3237,6.11,6.08,3.72,1.004934210526316,4,0.17,19041.176470588234,5,4
0.7,Very Good,H,SI1,61.5,57.0,2107,5.64,5.68,3.48,0.9929577464788732,5,0.13999999999999999,15050.000000000002,6,3
0.24,Very Good,E,VVS1,60.3,61.0,521,4.03,4.06,2.44,0.9926108374384238,2,0.048,10854.166666666666,2,3
0.74,Ideal,D,VS2,61.4,58.0,3668,5.8,5.83,3.57,0.9948542024013721,1,0.148,24783.783783783783,5,5
0.43,Premium,F,VS1,62.2,61.0,1129,4.83,4.75,2.98,1.016842105263158,3,0.08600000000000001,13127.906976744185,4,4
1.06,Premium,H,SI1,61.0,60.0,5461,6.59,6.56,4.01,1.0045731707317074,5,0.21200000000000002,25759.43396226415,6,4
0.52,Premium,I,VVS1,63.0,58.0,1619,5.12,5.1,3.22,1.003921568627451,6,0.10400000000000001,15567.307692307691,2,4
1.01,Ideal,E,VS2,60.5,60.0,6806,6.46,6.47,3.91,0.9984544049459042,2,0.202,33693.069306930694,5,5
0.54,Ideal,I,SI1,60.0,59.0,1170,5.29,5.31,3.18,0.9962335216572505,6,0.10800000000000001,10833.333333333332,6,5
1.03,Premium,E,VS1,61.5,58.0,7614,6.55,6.43,3.99,1.0186625194401244,2,0.20600000000000002,36961.165048543684,4,4
1.01,Very Good,F,SI1,62.3,55.0,5789,6.38,6.42,3.99,0.9937694704049844,3,0.202,28658.415841584156,6,3
0.5,Good,D,SI1,63.8,60.0,1333,5.0,5.03,3.2,0.9940357852882703,1,0.1,13330.0,6,2
0.32,Ideal,I,SI1,60.7,57.0,554,4.47,4.42,2.7,1.01131221719457,6,0.064,8656.25,6,5
0.53,Ideal,F,SI1,61.9,55.0,1639,5.19,5.21,3.22,0.9961612284069099,3,0.10600000000000001,15462.264150943394,6,5
1.12,Premium,D,SI2,61.2,59.0,4071,6.7,6.66,4.09,1.006006006006006,1,0.22400000000000003,18174.10714285714,7,4
1.13,Ideal,F,I1,61.2,56.0,3366,6.76,6.71,4.12,1.007451564828614,3,0.22599999999999998,14893.805309734515,8,5
0.41,Very Good,E,SI2,62.9,58.0,683,4.74,4.77,2.99,0.9937106918238995,2,0.082,8329.268292682926,7,3
0.3,Good,H,VVS1,63.3,60.0,684,4.22,4.25,2.68,0.9929411764705882,5,0.06,11400.0,2,2
0.34,Ideal,H,VVS2,60.9,55.0,652,4.52,4.54,2.75,0.9955947136563875,5,0.068,9588.235294117647,3,5
0.33,Premium,E,VVS2,60.3,58.0,868,4.47,4.49,2.7,0.9955456570155901,2,0.066,13151.51515151515,3,4
0.72,Ideal,G,SI1,61.4,56.0,2686,5.75,5.78,3.54,0.9948096885813148,4,0.144,18652.777777777777,6,5
0.54,Ideal,E,VVS2,61.5,57.0,2776,5.24,5.26,3.23,0.9961977186311788,2,0.10800000000000001,25703.7037037037,3,5
0.41,Very Good,J,VS1,61.3,59.0,647,4.74,4.78,2.92,0.9916317991631799,7,0.082,7890.243902439024,4,3
1.0,Premium,G,VS1,62.9,55.0,5940,6.39,6.33,4.0,1.0094786729857819,4,0.2,29700.0,4,4
0.23,Very Good,F,VVS2,61.7,55.0,498,3.99,4.05,2.48,0.9851851851851853,3,0.046000000000000006,10826.086956521738,3,3
0.61,Good,I,VS2,63.7,60.0,1239,5.34,5.28,3.38,1.0113636363636362,6,0.122,10155.737704918032,5,2
1.7,Very Good,J,VS1,63.6,58.0,9683,7.52,7.54,4.79,0.9973474801061007,7,0.34,28479.41176470588,4,3
1.13,Ideal,E,VS2,62.0,54.0,8404,6.7,6.66,4.14,1.006006006006006,2,0.22599999999999998,37185.840707964606,5,5
1.6,Ideal,I,SI2,61.9,57.0,8377,7.48,7.51,4.64,0.9960053262316911,6,0.32000000000000006,26178.124999999996,7,5
1.52,Ideal,I,IF,62.2,57.0,10419,7.27,7.33,4.54,0.9918144611186902,6,0.30400000000000005,34273.026315789466,1,5
0.71,Premium,F,SI1,59.0,61.0,2528,5.88,5.84,3.46,1.0068493150684932,3,0.142,17802.816901408452,6,4
1.01,Very Good,D,SI1,62.9,58.0,5731,6.33,6.38,4.0,0.9921630094043887,1,0.202,28371.28712871287,6,3
0.32,Premium,H,VVS2,62.1,58.0,828,4.39,4.34,2.71,1.0115207373271888,5,0.064,12937.5,3,4
0.3,Ideal,G,VVS2,62.7,57.0,684,4.26,4.32,2.69,0.986111111111111,4,0.06,11400.0,3,5
1.05,Good,E,VS1,63.1,59.0,7826,6.45,6.49,4.08,0.9938366718027735,2,0.21000000000000002,37266.666666666664,4,2
1.08,Premium,H,VS2,62.9,55.0,5775,6.59,6.54,4.13,1.007645259938838,5,0.21600000000000003,26736.11111111111,5,4
0.73,Ideal,H,SI1,62.8,57.0,2330,5.77,5.72,3.61,1.0087412587412588,5,0.146,15958.904109589042,6,5
1.24,Premium,F,SI1,61.6,59.0,6874,6.86,6.9,4.24,0.9942028985507246,3,0.248,27717.74193548387,6,4
0.77,Very Good,J,SI2,61.3,58.0,2001,5.84,5.91,3.6,0.988155668358714,7,0.15400000000000003,12993.506493506491,7,3
1.11,Very Good,D,SI1,61.6,57.0,5915,6.66,6.59,4.08,1.0106221547799696,1,0.22200000000000003,26644.144144144142,6,3
1.05,Very Good,I,VS2,63.2,59.0,4986,6.47,6.44,4.08,1.0046583850931676,6,0.21000000000000002,23742.85714285714,5,3
0.33,Premium,E,VS2,60.6,60.0,723,4.43,4.48,2.7,0.9888392857142856,2,0.066,10954.545454545454,5,4
1.04,Ideal,G,SI2,61.7,56.0,4455,6.57,6.52,4.04,1.0076687116564418,4,0.20800000000000002,21418.26923076923,7,5
0.71,Very Good,E,SI2,62.1,57.0,2123,5.71,5.76,3.56,0.9913194444444444,2,0.142,14950.704225352114,7,3
0.32,Ideal,J,VS2,62.1,54.0,393,4.38,4.44,2.74,0.9864864864864864,7,0.064,6140.625,5,5
0.31,Premium,G,VS1,62.4,58.0,802,4.34,4.31,2.7,1.0069605568445477,4,0.062,12935.483870967742,4,4
0.68,Very Good,F,VS1,59.7,57.0,2922,5.79,5.76,3.45,1.0052083333333335,3,0.136,21485.294117647056,4,3
0.25,Very Good,F,IF,59.4,62.0,548,4.12,4.13,2.45,0.9975786924939468,3,0.05,10960.0,1,3
1.01,Very Good,E,SI1,59.6,61.0,5411,6.47,6.51,3.87,0.9938556067588326,2,0.202,26787.128712871287,6,3
1.29,Premium,H,VS2,60.7,61.0,7802,7.1,7.01,4.28,1.0128388017118402,5,0.258,30240.310077519378,5,4
0.52,Ideal,E,VS2,62.2,56.0,1689,5.11,5.15,3.19,0.9922330097087378,2,0.10400000000000001,16240.384615384613,5,5
1.49,Very Good,G,SI2,62.5,58.0,7773,7.2,7.26,4.52,0.9917355371900827,4,0.298,26083.892617449666,7,3
0.56,Premium,G,SI2,59.6,58.0,1103,5.42,5.35,3.21,1.0130841121495329,4,0.11200000000000002,9848.214285714284,7,4
0.52,Ideal,G,VVS1,61.0,57.0,1969,5.18,5.2,3.17,0.9961538461538461,4,0.10400000000000001,18932.692307692305,2,5
0.3,Premium,G,VS1,62.1,60.0,776,4.3,4.24,2.65,1.0141509433962264,4,0.06,12933.333333333334,4,4
